371040481,"


													읍니다, 팡션, 컴퓨타…나잇대나 사고방식이 너무 티 나는데											
"
371040481,"


													주작에 괜히 열받지 마라. 있읍니다 라고 쓰는 사람이 Data라고 쓴다고??											
"
371040481,"


													난 오히려 좋을듯 엑셀함수 안쓰고 일하는척하면서 느리게할수있는거지ㅇㅇ 일할때는 함수쓰고 파일보낼땐 복붙하고 함수지우면되니까...상사가 속도 느리다고 쪼은다쳐도 할말은 있는거라서ㅋㅋ 난 걍 네 죄송합니다 이러고 꿀빨면서 일했을거같다											
"
371040481,"


													응  주작 ^^											
"
371040481,"


													점심 도시락으로 싸와서 라지에이타에 데파 먹자해요											
"
371040481,"

													팡션? 에서......직장인하면 안 될 인간이란게 느껴지네....											
"
371040481,"

													그냥 나 함수모릅니다 그러니 간단한 방법으로 정리해주십쇼 하는게 제일 깔끔할건데											
"
371040481,"


													팡션 ㅋㅋㅋㅋㅋ 1950년대생 수학선생같다											
"
371040481,"


													조작인것 같은데.일부러 읍니다라고 쓰는것이...
아님 엄청 소기업에 초졸 상사던가...											
"
371040481,"


													오래된 짤이네요.											
"
371040481,"

													저거 10년은 됐을듯											
"
371040481,"


													한마디로 지가 못하는걸 부하 직원이 잘 하는게 싫어서.. 못나고 못됐다. 암튼 조금만 잘해도 그 꼴을 못보고 끌어내리려고만하는 무능한 직원이 회사를 말아먹는다											
"
371040481,"


													예전에 직장 선배가 그랬었죠.. 엑셀 믿지말고 계산기로 직접 계산하라고.. 도라이인줄											
"
371040481,"

													그거 생각난다 문자보내지말고 파발로 보내라고 ㅋㅋㅋㅋㅋㅋㅋㅋ											
"
371040481,"

													이게 언제적 글인데 랭킹에 올라있냐 ㅋㅋㅋ 싸이월드에서나 보던 글 아니야? 아마 저 문자 받은 김대리 손자가 지금 집에서 파워포인트로 수행평가 하고 있을듯...											
"
371040481,"


													이거 이미 몇년전에 인터넷 돌아다니던 짤인데 왜 뜬금없이 여기 올려서 관심 갈구하는거?											
"
371040481,"

													컴퓨타 ㅋㅋ											
"
371040481,"


													최근에 공기업 정년퇴직한 어떤 아저씨, 사무실 알바하면서 엑셀 못쓰는거 보긴 했으니 없는 얘기는 아닌듯 함. 아마 일반 사기업에선 저런 사람 불가능할텐데 공기업이라 아직도 저런 사람이 있는 듯. 자기 공기업 정년퇴직했다고 어찌나 목에 힘을 주는지... 그럼서 엑셀 하나 못써서 같은 알바 어린 사람한테 일 다 미루고. 결국 쌈나서 쫓겨났음...											
"
371040481,"


													뭐래는거야. 함수식이 제일 정확하지
암산했다가 틀리면 어쩌려고
그나마 함수식은 고치기만 하면 다 수정되기라도 하지											
"
371040481,"


													함수를 안쓸거면 엑셀을 굳이 왜 써요??? 
함수나 서식 쓰려고 엑셀 쓰는건데ㅋㅋㅋ											
"
371037770,말도 안되는 상황.. 이혼합니다.
371037770,"





사내커플로 연애하다가 결혼함.결혼 준비 중 남편놈이 타 지역으로 발령 받음. 발령 받으면 무조건 가야하는건 아니고 승락, 거부 할수 있음.발령 받은 지역이 광역시도 아니고 외진곳이라 비인기 지역이긴 하나 길게 봤을때 업무 환경도 좋고 승진도 빠를듯하여 남편놈 바로 옮겼고 나도 인사 발령 신청해둠.올 연말이나 내년 초 그쪽으로 옮길 확률 거의 100%임. (지금은 취소함)현재 남편놈은 그쪽 사택에서 지내고 있음.나는 아버지 돌아가시고 부모님 사시는 집 증여 받아 거기서 혼자 지내고 남편놈이 주말 마다 옴.엄마는 엄마 고향으로 가셨음. (이모들이랑 외삼촌들 있어서..)결혼 준비 하는 과정중 일이 이렇게 한꺼번에 터져버려서 신혼집은 구하지 않았고 발령받아 이동하면 그 지역에 집 구하려고 계획중임.이런 와중에 시어머니 갑자기 우리집 오심.나랑 상의도 안했고 한마디 말도 없이 갑자기 모시고 옴.오랜만에 엄마 보고 오라고 보내놓고는 그 사이 시어머니 짐들 우리집에 옮겨둠.일이 이렇게 됐다며 엄마 집 구할때까지만 신세 지자고 함.형님이 돈 급해서 어머님 집 빼고 돈 해줬다고 함.그러면 형님댁으로 가야지 왜 여기로 왔냐 하니 형님이 돈사고 쳐서 어머니가 가면 눈치 보여서 안되고 애들도 있고 집도 좁고 뭐 여튼 그렇다고 말도 안되는 소리 함.집 빼서 돈해줬다며? 하니 그거랑은 또 다른 문제지 않냐며 개소리 시전.그리고 본가 자가라고 하더니 월세인걸 이번에 알게 됨.자가든 뭐든 상관없는데 나한테 속인거 솔직히 너무 열받음.그리고 시어머니. 일이 이렇게 된거 어쩌겠냐. 본인이 제일 속상하시겠지 이해하고 싶어도 적어도 나한테 미안해 하고 쪽팔려 해야하는거 아님?어머니 앞에서 차마 싸우지는 못하고 투닥 거리며 얘기하고 있으니 본인이 아들집에도 못오냐며 남편놈 앞에 떡하니 막아서서는 나한테 소리 지르시는데 더 내가 이해해줄 필요가 없어짐.어머님 일 안하심.당장 집 구할돈도 없어 보이는데 어떻게 집을 구해서 나감?그리고 형님이 바로 돈 해주겠음? 애초에 그럴 생각도 없어 보이고 서로 그럴 상황도 안되보임.참다가 폭발해서 우리 엄마 부르기전에 이 상황 정리하라고 남편놈한테 퍼부었더니 어차피 나도 발령받아 올꺼 아니냐 그럼 그집 어쩔꺼냐..어머니한테... 가족인데 그거 하나 배려 못해주냐 이해 못해주냐 하는데 기도 안찼음.그러고 가서는 주말에 오지도 않고 나몰라라 하고 버티고 있음.당장 사람 불러서 어머님 짐 빼고 내보내고 싶지만 혹시나 나한테 불리한 일 생길까봐 참고있음.나는 마음 굳혔음.남편놈한테 서로 더 바닥 보지말고 정리하자고 말했고 오늘 시어머니한테도 말할꺼임.여기 당신 아들집 아니고 우리 헤어지기로 했으니 나가시라고...처음부터 작정하고 사기친건가 싶기도 하고 어쩜 이리 뻔뻔한지 혼인신고 했으니 배째라고 저러는게 더 꼴보기 싫고 역겹기까지 함.합의가 안되면 소송으로 가야할텐데 물론 그땐 변호사 상담 받겠지만 이런게 이혼 사유가 될지..내가 더 준비해야 할 것들이 있을까요?이번에 엄마한테 가서 말해야 하는데 엄마 속상해 할꺼 생각하니 속이 답답하네요. ㅠㅠ
 




"
371037770,"
와....남자 설계력 개 쩌네 ㅋㅋㅋㅋ 장가가면서 지엄마 집 한채 해드리네
"
371037770,"
순서가 잘못 되었어요.  합의가 안되어 소송 가면 그 때 변호사 쓰겠다고 하면 시간 버리고 맘고생도 더럽게 오래 할 거임.  지금 변호사를 찾아가야 해요.  그래야 저쪽에서도 어맛뜨거랏 하고 빨리 합의하려고 할 가능성이 그나마 생기고, 어떤 식으로 법적 대처를 시작해야 하는지(예를 들어, 지금 당장 시모 짐을 빼고 내쫓아도 되는지 등) 법적으로 유리한 조언을 들을 수 있잖아요.  변호사 상담비 아까워하지말고 빨리 움직일수록 돈, 시간, 감정낭비 줄일 수 있어요.  지금이라도 빨리 움직여요.  저쪽에서는 그냥 아몰랑 버티기 들어갈 거 뻔한데 뭔 말이 통할 거라고 생각하나요?
"
371037770,"
 아들집에 못오냐니 ..? 아들집아닌데요 ? 저희엄마아빠가 사시던 제집인데요? 하셨어야죠  아들집가실거면 어서 사택으로가셔요 양심없고 통보하는 미친남편새퀴네요 
미리설명과 양해 빌고빈것도아니고 진짜극혐이야 통보하고 배째라
"
371037770,"
쓰니가 혼자 살고 있는거 알고 그집을 지엄마 차지할려고 둘이 짜고치는 사기네
"
371037770,"
완전 사기결혼이네. 글쓰신 것처럼 계속 강경하게 대응하세요. 솔직히 애 생기기전에 본색 드러내서 다행인듯
"
371037770,"

													사기결혼											
"
371037770,"


													주소지 이전했는지 등초본도 떼봐요. 전입신고 했으면 쫓아내는거 피곤해짐.											
"
371037770,"


													남편분 사택이라면서 어머님보고 그집 가서 사시라하고 짐 그대로 사택으로 보내버려요. 님 허락없이 짐 옮겼으니 님 역시 그냥 옮기면 됩니다											
"
371037770,"


													이래서 뒷조사를 하고 결혼하는게 맞지않나 싶다											
"
371037770,"


													후기좀요											
"
371037770,"


													일단 엄마를 얼른 불러서 남자네 엄마부터 나가라고 해. 살겠다고 버티면 어쩔려고 보고만 있냐.											
"
371037770,"


													에고 그러게 왜 미리 혼인신고는 했데요... 결혼하고 최소1년은 신고 하지말고 살아야지..											
"
371037770,"


													제발 후기 알려주세요											
"
371037770,"


													거짓말이라고 생각들정도로 염치없네											
"
371037770,"


													상의도없이 시어머니 집에 데리고온놈 정신병자네요.. 한가지 의문이 생기는건 친어머니랑 사이 많이 안좋으셨어요?											
"
371037770,"


													친정 아버지 없으니깐 더 무시하고 저러는 듯. 만약 아버지 계셨음 저랬을까? 절대 못 그런다에 내 전재산 걺											
"
371037770,"


													후기 꼭 써주세요											
"
371037770,"


													부모님한테 sos쳐서 이집에서 다 나가라고 했어야지 어휴											
"
371037770,"

													사기결혼인데..??????											
"
371037770,"


													저 지경을 만들고 남자 본인은 갔다는거죠? 황당.											
"
371037770,"


													가족사기단 입니다
빨리 발빼세요											
"
371037770,"


													후기											
"
371037770,"


													웬 거지가... 염치도 없네ㅠ											
"
371037770,"


													나라면 지금 집을 다시 친정 어머니께 증여하겠어요. 변호사 상담할때 물어보세요
결혼전 재산이니깐  문제없을거 같은데..											
"
371037770,"

													연말이나 내년초 쓰니가 남편 있는 지역으로 옮기면 그 집 비니까 얼른 들어오신 거네 ㄷㄷㄷㄷㄷㄷ 형님한테 돈빌려주고 사고 내기전에 갈곳 알아보고 쓰니에게 물어보고 결정해야지 작정하고 말안하고 일단 드러와 앉은거네 ㄷㄷㄷㄷㄷ 와 이거 처음에 남편 발령을 시작으로 계획된 거면 어떡해? ㄷㄷㄷㄷ											
"
371038599,(추가)나르시시스트 엄마와 손절 제가 불효녀인가요?
